Year,Month,Day,Precipitation,TempAirMax,TempAirMin,patch
2007,12,20,0,16.92,-0.513,0
2007,12,21,0.3,13.89,-0.187,0
2007,12,22,0,7.64,-6.018,0
2007,12,23,0,12.21,-5.052,0
2007,12,24,0,16.56,-2.802,0
2007,12,25,0,14.29,-0.25,0
2007,12,26,0,10.23,-7.44,0
2007,12,27,0,6.487,-3.631,0
2007,12,28,0,6.929,-7.34,0
2007,12,29,0,9.44,-5.718,0
2007,12,30,0,14.67,-5.092,0
2007,12,31,0,15.16,-1.544,0
2008,1,1,0,8.98,-2.536,0
2008,1,2,0,10.54,0.412,0
2008,1,3,0,13.52,-0.948,0
2008,1,4,0,17.39,6.47,0
2008,1,5,0,20.59,7.46,0
2008,1,6,0.1,16.29,7.82,0
2008,1,7,0,14.3,6.001,0
2008,1,8,0,14.67,3.425,0
2008,1,9,0,17.49,-0.353,0
2008,1,10,0,15.73,-2.835,0
2008,1,11,0,17.85,-1.111,0
2008,1,12,0,15.63,-2.203,0
2008,1,13,0,14.47,-0.912,0
2008,1,14,0,11.63,0.604,0
2008,1,15,0,14,-2.569,0
2008,1,16,0,13.15,-3.4,0
2008,1,17,0,7.03,-2.205,0
2008,1,18,0,10.83,-6.717,0
2008,1,19,0,11.49,-6.151,0
2008,1,20,0,13.7,-6.349,0
2008,1,21,0,15.92,2.168,0
2008,1,22,0,16.91,1.736,0
2008,1,23,0,13.7,2.201,0
2008,1,24,0,14.47,4.215,0
2008,1,25,0,15.9,-0.652,0
2008,1,26,0,17.09,1.636,0
2008,1,27,0.2,15.7,7.13,0
2008,1,28,6.6,15.6,9.85,0
2008,1,29,0,13.54,0.013,0
2008,1,30,0,13.59,-2.203,0
2008,1,31,0,9.57,-3.957,0
2008,2,1,0,17.12,-4.099,0
2008,2,2,0,19.3,-1.005,0
2008,2,3,0,18.9,-0.978,0
2008,2,4,1.7,11.84,1.603,0
2008,2,5,0,7.88,-3.536,0
2008,2,6,0,11.23,-5.685,0
2008,2,7,0,16.91,-3.933,0
2008,2,8,0,18.47,0.379,0
2008,2,9,0,21.63,1.276,0
2008,2,10,0,23.16,3.232,0
2008,2,11,0,22.33,6.443,0
2008,2,12,0,20.48,2.667,0
2008,2,13,0,22.67,4.356,0
2008,2,14,0,19.76,9.42,0
2008,2,15,3.3,12.92,-1.444,0
2008,2,16,0,11.03,-2.204,0
2008,2,17,0.1,16.82,-1.743,0
2008,2,18,0,19.59,-0.285,0
2008,2,19,0,22.7,3.593,0
2008,2,20,0,19.56,3.498,0
2008,2,21,0,15.96,5.778,0
2008,2,22,0,17.95,0.186,0
2008,2,23,0,19.93,3.889,0
2008,2,24,0,26.94,3.199,0
2008,2,25,0,21.99,8.26,0
2008,2,26,0,17.94,2.601,0
2008,2,27,0,22.53,0.312,0
2008,2,28,0,26.08,3.424,0
2008,2,29,0,24.89,8.07,0
2008,3,1,0,25.35,7.67,0
2008,3,2,0,19.76,3.155,0
2008,3,3,0,10.3,-2.037,0
2008,3,4,0,19.63,-0.907,0
2008,3,5,0,20.23,0.186,0
2008,3,6,0,12.81,-0.944,0
2008,3,7,0,16.26,-0.681,0
2008,3,8,0,19.5,2.007,0
2008,3,9,0,17.17,1.237,0
2008,3,10,0,19.69,2.601,0
2008,3,11,0,23.49,6.883,0
2008,3,12,0,24.51,7.44,0
2008,3,13,0,24.55,5.479,0
2008,3,14,0,24.69,10.51,0
2008,3,15,0,23.82,6.476,0
2008,3,16,0,16.16,2.032,0
2008,3,17,0,9.71,-3.4,0
2008,3,18,0,17.54,-2.6,0
2008,3,19,0,22.5,2.194,0
2008,3,20,0,27.49,5.346,0
2008,3,21,0,24.9,6.532,0
2008,3,22,0,25.17,6.31,0
2008,3,23,0,19.83,6.351,0
2008,3,24,0,23.89,1.538,0
2008,3,25,0,28.15,6.775,0
2008,3,26,0,26.57,7.11,0
2008,3,27,0,26.36,4.781,0
2008,3,28,0,26.56,8.2,0
2008,3,29,0,26.59,9.78,0
2008,3,30,0,25.64,10.88,0
2008,3,31,0,24.52,7.5,0
2008,4,1,0,27.08,6.011,0
2008,4,2,0,26.01,9.19,0
2008,4,3,0,23.19,4.415,0
2008,4,4,0,22.03,4.389,0
2008,4,5,0,25.56,6.676,0
2008,4,6,0,26.09,4.45,0
2008,4,7,0,25.5,8.23,0
2008,4,8,0,25.86,7.8,0
2008,4,9,0,17.95,8.06,0
2008,4,10,0,19.26,4.346,0
2008,4,11,0,22.16,2.075,0
2008,4,12,0,20.8,5.39,0
2008,4,13,0,24.29,3.591,0
2008,4,14,0,29.18,4.515,0
2008,4,15,0,30.23,11.34,0
2008,4,16,0,27.32,12.3,0
2008,4,17,0,19.23,8,0
2008,4,18,0,27.12,5.486,0
2008,4,19,0,29.08,11.37,0
2008,4,20,0,26.52,9.05,0
2008,4,21,0,27.72,6.501,0
2008,4,22,0,29.51,8.59,0
2008,4,23,0,29.07,10.47,0
2008,4,24,0,28.88,8.21,0
2008,4,25,0,26.22,7.6,0
2008,4,26,0,29.16,10.55,0
2008,4,27,0,22.06,8.03,0
2008,4,28,0,26.52,8.03,0
2008,4,29,0,31.35,9.22,0
2008,4,30,0,29.21,15.25,0
2008,5,1,0,27.49,14.41,0
2008,5,2,0,26.06,10.87,0
2008,5,3,0,28.96,7.53,0
2008,5,4,0,29.34,10.94,0
2008,5,5,0,27.78,13.02,0
2008,5,6,0,24.69,10.97,0
2008,5,7,0,27.72,7.73,0
2008,5,8,0,29.75,10.5,0
2008,5,9,0,30.25,12.45,0
2008,5,10,0,30.05,9.84,0
2008,5,11,0,32.11,14.04,0
2008,5,12,0,30.22,12.69,0
2008,5,13,0,26.39,10.55,0
2008,5,14,0,24.73,4.455,0
2008,5,15,2.5,24.14,11.93,0
2008,5,16,0,20.25,9.61,0
2008,5,17,0,27.72,6.402,0
2008,5,18,0,31.87,13.61,0
2008,5,19,0,35.9,14.94,0
2008,5,20,0,37.55,21.3,0
2008,5,21,0,32.34,19.21,0
2008,5,22,0,22.73,14.11,0
2008,5,23,2.2,18.2,9.54,0
2008,5,24,0,26.62,11.87,0
2008,5,25,0,30.5,9.14,0
2008,5,26,0,30.09,13.85,0
2008,5,27,0,32.21,8.49,0
2008,5,28,0,34.1,12.62,0
2008,5,29,0,33.56,12.6,0
2008,5,30,0,35.63,12.09,0
2008,5,31,0,36.16,14.24,0
2008,6,1,0,37.32,13.72,0
2008,6,2,0,35.53,16.04,0
2008,6,3,0,36.23,15.6,0
2008,6,4,0,34.03,14,0
2008,6,5,0,28.72,18.38,0
2008,6,6,0,33.71,12.13,0
2008,6,7,0,36.56,16.19,0
2008,6,8,0,35.07,16.19,0
2008,6,9,0,36.29,16.13,0
2008,6,10,0,38.95,20.64,0
2008,6,11,0,35.6,18.45,0
2008,6,12,0,35.53,19.5,0
2008,6,13,0,37.55,16.47,0
2008,6,14,0,38.54,18.71,0
2008,6,15,0,39.15,21.22,0
2008,6,16,0,38.35,23.47,0
2008,6,17,0,39.23,21.89,0
2008,6,18,0,39.16,21.29,0
2008,6,19,0,37.98,20.26,0
2008,6,20,0,37.49,17.68,0
2008,6,21,0,36.43,22.35,0
2008,6,22,0,35.93,18.41,0
2008,6,23,0,37.15,21.15,0
2008,6,24,0,37.32,20.42,0
2008,6,25,0,34.24,23.96,0
2008,6,26,0,33.95,21.18,0
2008,6,27,0,36.16,18.41,0
2008,6,28,0,36.46,19.23,0
2008,6,29,0,33.71,22.27,0
2008,6,30,0,32.24,18.44,0
2008,7,1,0.3,36.65,18.34,0
2008,7,2,0,36.67,20.23,0
2008,7,3,0,35.5,20.33,0
2008,7,4,0,34.24,19.57,0
2008,7,5,2.4,36.29,20.62,0
2008,7,6,0,35.1,18.81,0
2008,7,7,0,31.89,20.48,0
2008,7,8,0.4,28.88,19.5,0
2008,7,9,1.7,27.52,18.33,0
2008,7,10,9.6,24.82,18.41,0
2008,7,11,17.5,26.11,18.4,0
2008,7,12,6.2,28.59,18.34,0
2008,7,13,4.2,30.88,18.68,0
2008,7,14,2.1,29.15,18.28,0
2008,7,15,0,33.2,18.08,0
2008,7,16,0,35.43,19.89,0
2008,7,17,0,36.49,20.26,0
2008,7,18,0.4,36.19,20.01,0
2008,7,19,9.8,31.87,18.14,0
2008,7,20,24.8,27.95,18.21,0
2008,7,21,0.2,32.07,19.11,0
2008,7,22,0,33.07,19.44,0
2008,7,23,0,32.4,19.13,0
2008,7,24,0,33.37,18.31,0
2008,7,25,0,33.92,19.24,0
2008,7,26,5.5,28.65,19.47,0
2008,7,27,19.6,28.95,17.58,0
2008,7,28,0,31.05,18.64,0
2008,7,29,0,31.58,19.17,0
2008,7,30,0,35.12,17.59,0
2008,7,31,0,35.66,17.79,0
2008,8,1,0,35.15,19.67,0
2008,8,2,0,35.48,17.85,0
2008,8,3,5.4,32.56,17.93,0
2008,8,4,1.1,31.71,17.85,0
2008,8,5,4.6,33.76,18.27,0
2008,8,6,0.1,34.13,17.39,0
2008,8,7,0,33.86,19.58,0
2008,8,8,2.2,31.49,18.98,0
2008,8,9,21.6,27.42,16.86,0
2008,8,10,4.3,29.71,19.18,0
2008,8,11,0.1,30.77,18.22,0
2008,8,12,0,32.98,19.11,0
2008,8,13,1.6,31.57,18.14,0
2008,8,14,5.1,28.24,19.32,0
2008,8,15,4.6,32.98,17.89,0
2008,8,16,0.4,30.57,15.81,0
2008,8,17,0,30.21,17.19,0
2008,8,18,0,31.07,15.73,0
2008,8,19,0.4,31.99,15.68,0
2008,8,20,0,32.78,17.79,0
2008,8,21,0,33.73,16.36,0
2008,8,22,0,34.33,17.29,0
2008,8,23,0,33.58,19.78,0
2008,8,24,0,30.47,17.92,0
2008,8,25,0,31.1,20.38,0
2008,8,26,0.9,24.79,17.36,0
2008,8,27,0.1,26.07,15.9,0
2008,8,28,2.6,31.19,17.06,0
2008,8,29,0,28.85,15.97,0
2008,8,30,12.4,24.18,17.89,0
2008,8,31,5.1,27.87,17.92,0
2008,9,1,0.7,30.27,15.75,0
2008,9,2,0.3,32.38,16.94,0
2008,9,3,0.2,28.45,15.08,0
2008,9,4,0,33.08,14.36,0
2008,9,5,0,34.1,18.09,0
2008,9,6,0,34.24,16.36,0
2008,9,7,0.7,32.05,16.56,0
2008,9,8,0,32.68,12.99,0
2008,9,9,3.9,28.86,16.96,0
2008,9,10,0.4,26.45,14.15,0
2008,9,11,2.8,26.07,16.47,0
2008,9,12,0.1,29.19,14.39,0
2008,9,13,0,29.14,12.97,0
2008,9,14,0,29.84,13.6,0
2008,9,15,0,26.45,11.71,0
2008,9,16,0,24.66,10.75,0
2008,9,17,0,28.29,10.45,0
2008,9,18,0,29.91,12.67,0
2008,9,19,0,32.29,14.45,0
2008,9,20,0,32.26,13.73,0
2008,9,21,0,32.88,15.5,0
2008,9,22,0,32.66,15.68,0
2008,9,23,0,32.65,14.95,0
2008,9,24,0,31.6,16.01,0
2008,9,25,0,27.21,14.88,0
2008,9,26,0.2,26.08,13.62,0
2008,9,27,0,28.23,14.58,0
2008,9,28,0,28.48,13.11,0
2008,9,29,0,27.4,13.52,0
2008,9,30,0,29.18,12.34,0
2008,10,1,0,29.58,11.55,0
2008,10,2,0,31.46,11.15,0
2008,10,3,0,30.16,15.81,0
2008,10,4,0,28.1,16.08,0
2008,10,5,0.1,25.28,13.84,0
2008,10,6,0,25.74,7.53,0
2008,10,7,0,27.23,9.16,0
2008,10,8,0,30.47,10.61,0
2008,10,9,0,32,14.65,0
2008,10,10,0,29.05,16.28,0
2008,10,11,1.9,25.9,17.59,0
2008,10,12,0,23.76,4.786,0
2008,10,13,0,23.23,1.736,0
2008,10,14,0,21.3,0.645,0
2008,10,15,0,23.99,4.854,0
2008,10,16,0,26.17,7.07,0
2008,10,17,0,28.12,10.05,0
2008,10,18,0,29.61,9.05,0
2008,10,19,0,29.84,11.54,0
2008,10,20,0,31.57,13.75,0
2008,10,21,0,29.84,13.64,0
2008,10,22,0,26.2,7.97,0
2008,10,23,0,23.59,1.938,0
2008,10,24,0,27.42,5.882,0
2008,10,25,0,28.98,10.42,0
2008,10,26,0,30.9,10.52,0
2008,10,27,0,21.58,9.21,0
2008,10,28,0,25.58,5.512,0
2008,10,29,0,27.69,8.89,0
2008,10,30,0,28.31,9.49,0
2008,10,31,0,29.84,11.05,0
2008,11,1,0,27.81,10.18,0
2008,11,2,0,29.29,10.12,0
2008,11,3,0,27.19,11.78,0
2008,11,4,0,25.25,11.89,0
2008,11,5,0,20.92,7.94,0
2008,11,6,0,18,-0.845,0
2008,11,7,0,19.69,-0.645,0
2008,11,8,0,22.96,1.776,0
2008,11,9,0,22.8,6.21,0
2008,11,10,0,19.63,5.81,0
2008,11,11,0,16.44,0.764,0
2008,11,12,0,18,2.673,0
2008,11,13,0,22.89,5.187,0
2008,11,14,0,24.45,4.781,0
2008,11,15,0,16.23,3.563,0
2008,11,16,0,19.4,1.017,0
2008,11,17,0,23.23,4.489,0
2008,11,18,0,22.17,3.133,0
2008,11,19,0,23.76,3.631,0
2008,11,20,0,22.89,5.645,0
2008,11,21,0,13.64,1.437,0
2008,11,22,0,20.62,-0.248,0
2008,11,23,0,22.53,4.089,0
2008,11,24,0,19.33,5.878,0
2008,11,25,0,15.33,4.455,0
2008,11,26,0,20.42,5.511,0
2008,11,27,11,17.29,5.711,0
2008,11,28,1,13.85,3.423,0
2008,11,29,0,15.13,2.202,0
2008,11,30,0,20.06,2.168,0
2008,12,1,0,20.76,4.156,0
2008,12,2,0,23.05,4.45,0
2008,12,3,0,20.23,5.877,0
2008,12,4,0,18.29,4.589,0
2008,12,5,0,17.4,1.837,0
2008,12,6,0,19.16,1.675,0
2008,12,7,0,18.42,3.166,0
2008,12,8,2.9,15.4,5.338,0
2008,12,9,1.9,9.53,0.128,0
2008,12,10,0,12.38,-3.461,0
2008,12,11,0,16.61,-1.743,0
2008,12,12,0,16.99,2.103,0
2008,12,13,0,19,6.802,0
2008,12,14,0,16.19,-0.985,0
2008,12,15,0,16.68,-1.376,0
2008,12,16,0,18.34,7.11,0
2008,12,17,0.4,17.02,5.771,0
2008,12,18,2,12.9,-0.585,0
2008,12,19,0,14.77,-1.803,0
2008,12,20,0,14.37,-2.003,0
2008,12,21,0,17.65,-0.912,0
2008,12,22,0,18.75,-1.743,0
2008,12,23,0.6,13.55,5.476,0
2008,12,24,0,16.36,-1.118,0
2008,12,25,0.1,15.8,10.45,0
2008,12,26,0.1,14.34,-1.916,0
2008,12,27,2.3,2.261,-8.87,0
2008,12,28,0,11,-6.905,0
2008,12,29,0,16.06,-1.638,0
2008,12,30,0,18.53,-1.67,0
2008,12,31,0,18.23,1.509,0
2009,1,1,0,18.7,0.684,0
2009,1,2,0,19.4,3.064,0
2009,1,3,0,17.57,2.272,0
2009,1,4,0.3,13.49,2.194,0
2009,1,5,3.5,12.16,-0.187,0
2009,1,6,0,11.33,-1.112,0
2009,1,7,0,14.95,-1.875,0
2009,1,8,0,18.31,-0.486,0
2009,1,9,0,19.23,1.177,0
2009,1,10,0,12.16,-2.103,0
2009,1,11,0,14.4,-2.136,0
2009,1,12,0,16.78,-0.676,0
2009,1,13,0,16.03,-0.382,0
2009,1,14,0,18.17,0.119,0
2009,1,15,0,18.73,1.144,0
2009,1,16,0,17.77,2.108,0
2009,1,17,0,20.16,1.879,0
2009,1,18,0,19.8,3.458,0
2009,1,19,0,20.13,3.994,0
2009,1,20,0,20.39,3.919,0
2009,1,21,0,22.07,4.622,0
2009,1,22,3.6,12.89,8.79,0
2009,1,23,4.1,14.93,9.15,0
2009,1,24,0.1,19.93,6.176,0
2009,1,25,0,22.22,4.322,0
2009,1,26,0,17.19,3.417,0
2009,1,27,0,10.9,1.017,0
2009,1,28,0,14.87,-5.319,0
2009,1,29,0,15.9,-1.238,0
2009,1,30,0,15.16,-2.702,0
2009,1,31,0,17.89,-1.444,0
2009,2,1,0,19.13,0.845,0
2009,2,2,0,17.67,-1.045,0
2009,2,3,0,19.2,2.474,0
2009,2,4,0,20.13,-0.248,0
2009,2,5,0,23.76,3.99,0
2009,2,6,0,24.22,10.41,0
2009,2,7,0,23.14,10.12,0
2009,2,8,1,13.66,3.258,0
2009,2,9,0.1,14.8,0.08,0
2009,2,10,2.7,7.56,-2.05,0
2009,2,11,0,14,-4.52,0
2009,2,12,0,18.54,2.235,0
2009,2,13,0,18.4,-4.592,0
2009,2,14,0,17.4,-0.725,0
2009,2,15,0,15.76,-1.81,0
2009,2,16,0,20.59,1.74,0
2009,2,17,0,18.07,3.545,0
2009,2,18,0,15.06,-2.935,0
2009,2,19,0,16.96,-0.346,0
2009,2,20,0,20.42,0.051,0
2009,2,21,0,22.43,4.23,0
2009,2,22,0,23.16,0.978,0
2009,2,23,0,28.85,10.57,0
2009,2,24,0,27.55,9.15,0
2009,2,25,0,27.78,9.15,0
2009,2,26,0,26.61,9.49,0
2009,2,27,0,24.95,3.764,0
2009,2,28,0,21.49,3.398,0
2009,3,1,0,20.66,3.033,0
2009,3,2,0,28.25,3.963,0
2009,3,3,0,28.02,9.29,0
2009,3,4,0,28.07,9.92,0
2009,3,5,0,25.28,8.77,0
2009,3,6,0.2,22.28,9.19,0
2009,3,7,0,22.78,5.868,0
2009,3,8,2.6,20.89,0.512,0
2009,3,9,10.7,16.46,5.872,0
2009,3,10,0,18.86,4.548,0
2009,3,11,0.5,17.92,5.944,0
2009,3,12,0,20.03,3.66,0
2009,3,13,0,18.27,1.902,0
2009,3,14,0,15.93,3.058,0
2009,3,15,0,19.89,1.277,0
2009,3,16,0,23.76,5.553,0
2009,3,17,0,26.19,8.43,0
2009,3,18,0,28.05,10.42,0
2009,3,19,0,28.15,10.65,0
2009,3,20,0,25.28,9.68,0
2009,3,21,0,27.92,13.19,0
2009,3,22,0,26.32,9.52,0
2009,3,23,0,22.83,7.82,0
2009,3,24,0,19.3,1.444,0
2009,3,25,0,22.5,5.353,0
2009,3,26,0,22.15,8.04,0
2009,3,27,0,15.66,0.712,0
2009,3,28,0,19.98,-0.845,0
2009,3,29,0,24.79,5.545,0
2009,3,30,0,21.98,10.95,0
2009,3,31,0,21.87,2.56,0
2009,4,1,0,22.01,5.911,0
2009,4,2,0,23.66,6.034,0
2009,4,3,0,24.22,11.4,0
2009,4,4,0,20.76,7.89,0
2009,4,5,0,21.17,3.066,0
2009,4,6,0,20.59,5.379,0
2009,4,7,0,26.76,4.988,0
2009,4,8,0,26.66,13.55,0
2009,4,9,0,23.23,5.944,0
2009,4,10,0,25.55,9.32,0
2009,4,11,0.4,16.36,5.973,0
2009,4,12,0,19.33,3.398,0
2009,4,13,0,25.86,5.179,0
2009,4,14,0,26.4,10.55,0
2009,4,15,0,22.66,7.11,0
2009,4,16,0,15.73,2.163,0
2009,4,17,0,18.23,2.8,0
2009,4,18,0,24.1,3.757,0
2009,4,19,0,26.92,9.89,0
2009,4,20,0,27.52,9.62,0
2009,4,21,0,31.35,13.26,0
2009,4,22,0,29.99,15.42,0
2009,4,23,0,28.75,11.14,0
2009,4,24,0,27.72,10.61,0
2009,4,25,0,28.81,11.1,0
2009,4,26,0,25.33,11.67,0
2009,4,27,0,27.29,6.867,0
2009,4,28,0,28.81,9.98,0
2009,4,29,0,29.99,10.39,0
2009,4,30,0,31.51,9.72,0
2009,5,1,0,30.58,12.33,0
2009,5,2,0,28.38,17.32,0
2009,5,3,0,31.84,11.66,0
2009,5,4,0,32.01,14.78,0
2009,5,5,0,32.41,15.56,0
2009,5,6,0,34.52,15.11,0
2009,5,7,0,35.5,15.78,0
2009,5,8,0,36.46,16.39,0
2009,5,9,0,34.93,17.59,0
2009,5,10,0,35.67,15.24,0
2009,5,11,0,36.02,15.73,0
2009,5,12,0,34.1,15.64,0
2009,5,13,0,34.13,15.01,0
2009,5,14,0,33.33,14.02,0
2009,5,15,0,34,15.53,0
2009,5,16,0,33.23,16.44,0
2009,5,17,0,31.18,16.03,0
2009,5,18,0,33.3,17.42,0
2009,5,19,0.2,30.32,17.98,0
2009,5,20,0.1,22.8,15.63,0
2009,5,21,16.5,19.56,14.31,0
2009,5,22,0,23.89,14.11,0
2009,5,23,0,28.08,12.13,0
2009,5,24,0,28.75,15.03,0
2009,5,25,0,30.88,15.07,0
2009,5,26,0,29.57,14.08,0
2009,5,27,0.1,29.81,14.38,0
2009,5,28,0.1,29.46,16.92,0
2009,5,29,0,30.14,13.65,0
2009,5,30,0.2,30.25,12.89,0
2009,5,31,0,32.04,13.36,0
2009,6,1,0,32.17,13.45,0
2009,6,2,0,32.94,17.16,0
2009,6,3,0,33.33,17.07,0
2009,6,4,0,35.77,19.08,0
2009,6,5,0,32.44,20.29,0
2009,6,6,0,33,17.52,0
2009,6,7,0,31.97,14.55,0
2009,6,8,0,32.04,13.92,0
2009,6,9,0,28.26,17.15,0
2009,6,10,0.7,31.31,13.09,0
2009,6,11,0,31.44,15.44,0
2009,6,12,0,33.6,13.06,0
2009,6,13,0,30.91,20.17,0
2009,6,14,0,33.8,17.26,0
2009,6,15,0,32.94,12.63,0
2009,6,16,0,33.03,14.41,0
2009,6,17,0,33.7,15.63,0
2009,6,18,0,31.21,18.94,0
2009,6,19,0.1,26.33,16.88,0
2009,6,20,0,30.18,13.79,0
2009,6,21,0,34.16,17.46,0
2009,6,22,0,37.42,17.75,0
2009,6,23,1.4,32.87,20.77,0
2009,6,24,0,34.57,20.43,0
2009,6,25,10.8,32.01,17.7,0
2009,6,26,2.9,29.96,17.82,0
2009,6,27,0,31.58,19.93,0
2009,6,28,0.6,32.24,19.39,0
2009,6,29,2.2,32.5,17.94,0
2009,6,30,0,35.17,18.41,0
2009,7,1,0,32.64,20.13,0
2009,7,2,0,32.67,20.4,0
2009,7,3,0,31.2,20.06,0
2009,7,4,0,35.5,20.39,0
2009,7,5,6.6,36.49,19.91,0
2009,7,6,1.8,34.26,18.38,0
2009,7,7,9.8,31.25,20.66,0
2009,7,8,0,32.49,19.4,0
2009,7,9,0,35.18,19.47,0
2009,7,10,0,38.18,21.09,0
2009,7,11,0,36.92,20.99,0
2009,7,12,0,39.24,19.1,0
2009,7,13,0,40.04,22.35,0
2009,7,14,0,39.05,22.95,0
2009,7,15,0,37.52,20.62,0
2009,7,16,0,37.49,21.19,0
2009,7,17,0,34.96,20.46,0
2009,7,18,0,37.49,20.92,0
2009,7,19,0,39.51,22.82,0
2009,7,20,0,37.29,24.01,0
2009,7,21,0,35.93,21.09,0
2009,7,22,6.3,35.22,19.24,0
2009,7,23,2.7,34.23,20.3,0
2009,7,24,0,33.43,19.6,0
2009,7,25,0,35.66,19.47,0
2009,7,26,0,37.79,20.86,0
2009,7,27,1.1,38.68,23.41,0
2009,7,28,0,39.51,22.15,0
2009,7,29,0,36.96,22.12,0
2009,7,30,0,35.57,20.4,0
2009,7,31,0,35.36,19.32,0
2009,8,1,0,39.31,20.24,0
2009,8,2,0,36.56,21.82,0
2009,8,3,0,38.08,19.77,0
2009,8,4,0,38.22,21.02,0
2009,8,5,0,34.39,23.48,0
2009,8,6,3.1,33.13,20.76,0
2009,8,7,0,35.39,19.54,0
2009,8,8,0,36.19,19.41,0
2009,8,9,0,35.02,20.06,0
2009,8,10,0,35.62,19.97,0
2009,8,11,0,34.71,20.42,0
2009,8,12,0,34.68,22.87,0
2009,8,13,4.2,25.75,18.87,0
2009,8,14,0,33.53,17.95,0
2009,8,15,0,35.15,17.95,0
2009,8,16,0,36.46,19.48,0
2009,8,17,0,36.07,21.4,0
2009,8,18,0,37.04,20.24,0
2009,8,19,0,37.22,19.84,0
2009,8,20,0,38.15,18.92,0
2009,8,21,0,35.36,20.76,0
2009,8,22,NA,27.6061238,20.2677716,1
2009,8,23,NA,29.1652482,17.0794994,1
2009,8,24,NA,31.1829386,19.8482621,1
2009,8,25,NA,30.7243726,19.8482621,1
2009,8,26,NA,32.742063,17.0794994,1
2009,8,27,NA,36.3188778,18.4219298,1
2009,8,28,NA,34.3011874,22.1975153,1
2009,8,29,NA,34.3011874,17.0794994,1
2009,8,30,NA,34.3011874,19.3448507,1
2009,8,31,NA,34.7597534,20.771183,1
2009,9,1,NA,33.2923422,19.3448507,1
2009,9,2,NA,33.2923422,18.4219298,1
2009,9,3,NA,33.2923422,21.2745944,1
2009,9,4,NA,32.1917838,16.576088,1
2009,9,5,NA,30.1740934,17.4990089,1
2009,9,6,NA,30.7243726,17.0794994,1
2009,9,7,NA,28.844278,16.5533083,1
2009,9,8,NA,31.1829386,17.4990089,1
2009,9,9,NA,30.1740934,16.0726766,1
2009,9,10,NA,31.1829386,16.0726766,1
2009,9,11,NA,30.7243726,18.4219298,1
2009,9,12,NA,27.579472,16.1100968,1
2009,9,13,NA,27.579472,15.578243,1
2009,9,14,NA,30.7243726,16.576088,1
2009,9,15,NA,32.1917838,16.0726766,1
2009,9,16,NA,30.1740934,17.4990089,1
2009,9,17,NA,29.1652482,18.9253412,1
2009,9,18,NA,26.5972786,16.0726766,1
2009,9,19,NA,29.1652482,17.4990089,1
2009,9,20,NA,29.7155274,13.3039139,1
2009,9,21,NA,31.163089,13.6281124,1
2009,9,22,NA,31.163089,13.0962586,1
2009,9,23,NA,NA,NA,1
2009,9,24,NA,26.4200665,9.6392089,1
2009,9,25,NA,29.3712805,11.6779818,1
2009,9,26,NA,31.163089,11.6779818,1
2009,9,27,NA,NA,NA,1
2009,9,28,NA,NA,NA,1
2009,9,29,NA,NA,NA,1
2009,9,30,NA,NA,NA,1
2009,10,1,NA,31.163089,15.0463892,1
2009,10,2,NA,28.156403,10.0317398,1
2009,10,3,NA,23.570743,9.6122303,1
2009,10,4,NA,27.6061238,14.7302462,1
2009,10,5,NA,27.6061238,19.8482621,1
2009,10,6,NA,27.6061238,15.1497557,1
2009,10,7,NA,27.6061238,18.0024203,1
2009,10,8,NA,27.1475578,13.3039139,1
2009,10,9,NA,24.5795882,6.7595657,1
2009,10,10,NA,26.5972786,5.8366448,1
2009,10,11,NA,26.1387126,11.4580721,1
2009,10,12,NA,26.5972786,17.0794994,1
2009,10,13,NA,27.1475578,18.9253412,1
2009,10,14,NA,28.156403,10.9546607,1
2009,10,15,NA,28.844278,11.146128,1
2009,10,16,NA,29.7155274,13.3039139,1
2009,10,17,NA,28.7066822,17.4990089,1
2009,10,18,5.8,26.39,13.59,0
2009,10,19,1.4,30.21,15.86,0
2009,10,20,4.5,25.15,10.68,0
2009,10,21,0,21.36,7.9,0
2009,10,22,0,24.27,8,0
2009,10,23,0,24.5,8.96,0
2009,10,24,0,26.46,9.87,0
2009,10,25,0,25.93,10.6,0
2009,10,26,0,19.85,7.22,0
2009,10,27,0,25.61,3.182,0
2009,10,28,1,16.37,0.667,0
2009,10,29,0,11.7,-1.814,0
2009,10,30,0,14.81,-1.277,0
2009,10,31,0,20.12,4.605,0
2009,11,1,0,25.14,5.541,0
2009,11,2,0,27.72,8.96,0
2009,11,3,0,25.91,9.08,0
2009,11,4,0,26.56,8.6,0
2009,11,5,0,27.79,11.65,0
2009,11,6,0,27.89,10.21,0
2009,11,7,0,25.75,11.91,0
2009,11,8,0,24.71,9.03,0
2009,11,9,0,25.98,9.16,0
2009,11,10,0,24.64,9.27,0
2009,11,11,0,25.91,8.26,0
2009,11,12,0,25.65,12.08,0
2009,11,13,0,20.89,14.39,0
2009,11,14,0.1,18.65,7.38,0
2009,11,15,0,16.01,1.258,0
2009,11,16,0,15.84,-1.358,0
2009,11,17,0,17.89,-0.493,0
2009,11,18,0,20.14,2.223,0
2009,11,19,0,20.03,5.919,0
2009,11,20,0,21.06,3.739,0
2009,11,21,0,22.22,3.639,0
2009,11,22,0,20.62,5.136,0
2009,11,23,0,20.87,4.77,0
2009,11,24,0,15.9,2.58,0
2009,11,25,0,16.93,0.426,0
2009,11,26,0,16.88,1.291,0
2009,11,27,0,19.87,3.306,0
